movieId,avg_rating,avg_sentiment,rating_variance,fairness_score,category
122884,2.667,0.013,0.333,0.027,Fair
122886,3.951,0.013,0.473,0.284,Overrated
122890,3.417,0.013,0.942,0.177,Fair
122892,3.648,0.013,0.785,0.223,Overrated
122896,3.786,0.013,0.405,0.251,Overrated
122898,2.9,0.013,0.8,0.074,Fair
122900,3.714,0.013,0.563,0.236,Overrated
122902,2.1,0.013,0.55,0.086,Fair
122904,3.88,0.013,0.905,0.269,Overrated
122906,3.727,0.013,1.318,0.239,Controversial
122912,4.0,0.2,1.333,0.2,Controversial
122916,4.025,0.2,0.96,0.205,Overrated
122918,3.926,1.0,0.725,0.215,Underrated
122920,3.674,0.013,0.764,0.228,Overrated
122922,3.696,1.0,0.835,0.261,Underrated
122924,3.1,0.013,1.471,0.114,Controversial
122926,4.156,0.013,0.324,0.325,Overrated
122932,2.0,0.013,0.0,0.106,Fair
123200,4.5,0.013,0.0,0.394,Overrated
123310,2.0,0.013,0.0,0.106,Fair
123545,3.0,0.013,0.0,0.094,Fair
123553,1.0,0.013,0.0,0.306,Underrated
123947,2.75,0.013,0.125,0.044,Fair
124273,4.5,0.013,0.0,0.394,Overrated
124404,5.0,0.013,0.0,0.494,Overrated
124484,3.0,0.013,0.0,0.094,Fair
124851,5.0,0.013,0.0,0.494,Overrated
124853,4.0,0.013,0.0,0.294,Overrated
124859,2.0,0.013,0.0,0.106,Fair
125914,3.0,0.013,0.0,0.094,Fair
125916,2.0,0.013,0.0,0.106,Fair
125970,3.5,0.013,0.0,0.194,Fair
125974,3.75,0.013,0.125,0.244,Overrated
126088,5.0,0.013,0.0,0.494,Overrated
126090,4.5,0.013,0.0,0.394,Overrated
126142,4.0,0.013,0.0,0.294,Overrated
126420,1.5,0.013,0.0,0.206,Underrated
126426,4.0,0.013,0.0,0.294,Overrated
126430,4.75,0.013,0.125,0.444,Overrated
126482,3.0,0.013,0.0,0.094,Fair
126548,3.25,1.0,1.075,0.35,Underrated
126577,4.0,0.013,0.0,0.294,Overrated
126921,5.0,0.013,0.0,0.494,Overrated
127052,3.833,0.013,1.583,0.26,Controversial
127096,3.75,0.013,1.083,0.244,Overrated
127098,4.375,0.013,0.896,0.369,Overrated
127108,3.875,0.013,1.729,0.269,Controversial
127114,4.0,0.013,0.0,0.294,Overrated
127116,4.5,0.013,0.0,0.394,Overrated
127130,4.0,0.013,0.0,0.294,Overrated
127132,2.0,0.013,0.0,0.106,Fair
127134,3.5,0.013,0.0,0.194,Fair
127136,3.25,0.013,1.125,0.144,Fair
127146,3.0,0.013,0.0,0.094,Fair
127152,4.25,0.013,0.125,0.344,Overrated
127164,3.5,0.013,0.0,0.194,Fair
127172,3.5,0.0,0.0,0.2,Fair
127180,4.0,0.013,0.0,0.294,Overrated
127184,4.0,0.013,0.0,0.294,Overrated
127194,2.0,0.013,0.0,0.106,Fair
127198,3.714,0.013,0.571,0.236,Overrated
127202,3.75,0.013,0.375,0.244,Overrated
127204,3.75,0.013,1.125,0.244,Overrated
127212,4.5,0.013,0.0,0.394,Overrated
127298,4.0,-0.5,0.5,0.55,Overrated
127319,1.5,0.013,0.0,0.206,Underrated
127323,1.0,0.013,0.0,0.306,Underrated
127390,4.0,0.013,0.0,0.294,Overrated
128087,5.0,0.013,0.0,0.494,Overrated
128089,4.5,0.013,0.0,0.394,Overrated
128097,4.0,0.013,0.0,0.294,Overrated
128099,4.5,0.013,0.0,0.394,Overrated
128197,2.0,0.013,0.0,0.106,Fair
128360,3.789,-0.111,0.564,0.313,Overrated
128366,4.0,0.013,0.0,0.294,Overrated
128488,3.0,0.013,0.0,0.094,Fair
128512,3.5,0.013,0.0,0.194,Fair
128520,3.8,0.013,1.325,0.254,Controversial
128542,3.5,0.013,0.0,0.194,Fair
128592,1.0,0.013,0.0,0.306,Underrated
128594,4.0,0.013,0.0,0.294,Overrated
128620,3.9,0.013,0.425,0.274,Overrated
128695,2.5,0.013,0.0,0.006,Fair
128736,3.5,0.013,0.0,0.194,Fair
128832,3.5,0.013,0.0,0.194,Fair
128838,3.5,0.013,0.0,0.194,Fair
128842,4.0,0.013,0.0,0.294,Overrated
128852,3.75,0.013,1.125,0.244,Overrated
128900,4.5,0.013,0.0,0.394,Overrated
128902,4.0,0.013,0.0,0.294,Overrated
128908,4.0,0.013,0.0,0.294,Overrated
128914,5.0,0.013,0.0,0.494,Overrated
128944,3.5,0.013,0.0,0.194,Fair
128968,4.0,0.013,2.0,0.294,Controversial
128975,2.875,0.013,0.396,0.069,Fair
128991,4.5,0.013,0.0,0.394,Overrated
129011,3.5,0.013,0.0,0.194,Fair
129229,2.0,0.013,0.0,0.106,Fair
129313,4.0,0.013,0.0,0.294,Overrated
129333,1.5,0.013,0.0,0.206,Underrated
129354,3.556,0.013,0.778,0.205,Overrated
129397,2.75,0.013,1.125,0.044,Fair
129428,3.0,0.013,0.5,0.094,Fair
129514,5.0,0.013,0.0,0.494,Overrated
129657,1.0,0.013,0.0,0.306,Underrated
129659,3.5,0.013,0.0,0.194,Fair
129737,2.25,0.013,0.125,0.056,Fair
129779,2.5,0.013,0.0,0.006,Fair
129937,2.375,0.013,0.562,0.031,Fair
130050,3.0,0.013,0.0,0.094,Fair
130052,3.5,0.013,0.0,0.194,Fair
130073,4.0,0.013,0.0,0.294,Overrated
130083,2.0,0.013,0.0,0.106,Fair
130087,3.75,0.013,1.125,0.244,Overrated
130444,4.0,0.013,0.0,0.294,Overrated
130450,2.5,0.013,0.75,0.006,Fair
130452,4.0,0.013,0.0,0.294,Overrated
130482,4.0,0.013,0.0,0.294,Overrated
130490,3.3,0.013,1.2,0.154,Fair
130498,3.5,0.013,0.0,0.194,Fair
130518,4.0,0.013,1.75,0.294,Controversial
130520,3.25,0.013,1.5,0.144,Controversial
130576,2.375,0.013,0.229,0.031,Fair
130578,4.0,0.013,0.0,0.294,Overrated
130634,3.417,0.013,1.742,0.177,Controversial
130686,3.0,0.013,0.0,0.094,Fair
130840,4.5,0.013,0.0,0.394,Overrated
130842,4.0,0.013,0.0,0.294,Overrated
130970,5.0,0.013,0.0,0.494,Overrated
130976,4.5,0.013,0.0,0.394,Overrated
130978,5.0,0.013,0.0,0.494,Overrated
131013,3.125,0.013,1.268,0.119,Controversial
131023,4.5,0.013,0.0,0.394,Overrated
131098,5.0,0.013,0.0,0.494,Overrated
131104,4.5,0.013,0.0,0.394,Overrated
131130,5.0,0.013,0.0,0.494,Overrated
131237,5.0,0.013,0.0,0.494,Overrated
131439,3.0,0.013,0.0,0.094,Fair
131480,2.0,0.013,0.0,0.106,Fair
131578,2.5,0.013,0.0,0.006,Fair
131610,5.0,0.013,0.0,0.494,Overrated
131656,3.0,0.013,0.5,0.094,Fair
131714,3.0,0.013,1.75,0.094,Controversial
131724,5.0,0.013,0.0,0.494,Overrated
131739,3.0,0.013,0.0,0.094,Fair
131749,3.0,0.013,0.0,0.094,Fair
131796,4.0,0.013,0.0,0.294,Overrated
131826,3.75,0.013,0.125,0.244,Overrated
131920,4.5,0.013,0.0,0.394,Overrated
131934,1.0,0.013,0.0,0.306,Underrated
132046,2.857,0.013,1.393,0.065,Controversial
132084,2.5,0.013,0.0,0.006,Fair
132153,5.0,0.013,0.0,0.494,Overrated
132157,2.75,0.013,0.917,0.044,Fair
132333,5.0,0.013,0.0,0.494,Overrated
132335,1.0,0.013,0.0,0.306,Underrated
132362,3.5,0.013,0.0,0.194,Fair
132422,2.833,0.013,2.083,0.06,Controversial
132424,1.75,0.013,1.125,0.156,Fair
132454,3.5,0.013,0.0,0.194,Fair
132462,1.0,0.013,0.0,0.306,Underrated
132488,2.0,0.013,0.0,0.106,Fair
132496,4.5,0.013,0.0,0.394,Overrated
132584,3.5,0.013,0.0,0.194,Fair
132618,1.5,0.013,0.0,0.206,Underrated
132660,3.75,0.013,0.125,0.244,Overrated
132796,1.875,0.013,0.562,0.131,Fair
132800,3.0,0.013,4.5,0.094,Controversial
132888,3.0,0.013,0.0,0.094,Fair
133115,4.0,0.013,0.0,0.294,Overrated
133195,1.5,0.013,0.0,0.206,Underrated
133217,3.5,0.013,0.0,0.194,Fair
133281,2.0,0.013,0.0,0.106,Fair
133365,2.0,0.013,0.0,0.106,Fair
133377,1.5,0.013,0.0,0.206,Underrated
133419,3.444,0.013,0.653,0.182,Fair
133545,1.0,0.013,0.0,0.306,Underrated
133645,4.0,0.013,0.0,0.294,Overrated
133712,3.75,0.013,1.125,0.244,Overrated
133716,4.5,0.013,0.0,0.394,Overrated
133771,4.062,0.013,0.46,0.306,Overrated
133780,3.0,0.013,0.0,0.094,Fair
133782,2.0,0.013,0.0,0.106,Fair
133798,1.5,0.013,0.0,0.206,Underrated
133802,4.167,0.013,0.083,0.327,Overrated
133832,3.5,0.013,0.0,0.194,Fair
133867,4.5,0.013,0.0,0.394,Overrated
133879,4.0,0.013,0.0,0.294,Overrated
134004,5.0,0.013,0.0,0.494,Overrated
134019,3.5,0.013,0.0,0.194,Fair
134021,2.5,0.013,0.0,0.006,Fair
134041,4.0,0.013,0.0,0.294,Overrated
134095,5.0,0.013,0.0,0.494,Overrated
134109,5.0,0.013,0.0,0.494,Overrated
134130,3.99,1.0,0.328,0.202,Underrated
134158,1.5,0.013,0.0,0.206,Underrated
134170,3.714,0.0,0.488,0.243,Overrated
134184,4.5,0.013,0.0,0.394,Overrated
134214,3.5,0.013,0.333,0.194,Fair
134248,3.0,0.013,0.0,0.094,Fair
134252,4.5,0.013,0.0,0.394,Overrated
134326,4.5,0.013,0.0,0.394,Overrated
134334,4.5,0.013,0.0,0.394,Overrated
134368,3.706,0.013,0.877,0.235,Overrated
134393,3.5,0.013,0.444,0.194,Fair
134515,3.0,0.013,0.0,0.094,Fair
134524,3.0,0.013,0.0,0.094,Fair
134775,2.0,0.013,0.0,0.106,Fair
134783,2.0,0.013,0.0,0.106,Fair
134796,5.0,0.013,0.0,0.494,Overrated
134808,2.0,0.013,0.0,0.106,Fair
134847,5.0,0.013,0.0,0.494,Overrated
134849,4.0,0.013,0.0,0.294,Overrated
134853,3.807,0.013,0.944,0.255,Overrated
134859,3.5,0.013,0.0,0.194,Fair
134861,2.5,0.013,0.0,0.006,Fair
134881,4.333,0.013,0.333,0.36,Overrated
135133,3.727,0.143,0.718,0.174,Fair
135137,2.583,0.013,1.042,0.01,Fair
135143,3.679,0.013,0.562,0.229,Overrated
135198,4.0,0.013,0.0,0.294,Overrated
135288,3.0,0.013,0.0,0.094,Fair
135436,3.071,0.013,0.952,0.108,Fair
135456,3.25,0.013,0.125,0.144,Fair
135518,2.75,0.0,1.125,0.05,Fair
135532,3.333,0.013,1.583,0.16,Controversial
135534,3.5,0.013,0.0,0.194,Fair
135536,3.083,0.0,0.447,0.117,Fair
135567,2.375,0.013,0.396,0.031,Fair
135569,3.469,0.013,0.482,0.187,Fair
135777,4.5,0.013,0.0,0.394,Overrated
135787,3.5,0.013,0.0,0.194,Fair
135803,3.5,0.013,0.0,0.194,Fair
135815,4.0,0.013,0.0,0.294,Overrated
135861,3.062,0.013,1.46,0.106,Controversial
135885,3.0,0.013,0.0,0.094,Fair
135887,3.357,0.013,1.17,0.165,Fair
135937,3.0,0.013,0.0,0.094,Fair
136012,1.5,0.013,0.0,0.206,Underrated
136016,3.1,0.013,1.675,0.114,Controversial
136018,2.5,0.013,0.25,0.006,Fair
136020,3.235,0.013,1.441,0.141,Controversial
136024,3.0,0.013,0.0,0.094,Fair
136305,1.0,0.013,0.0,0.306,Underrated
136341,5.0,0.013,0.0,0.494,Overrated
136353,5.0,0.013,0.0,0.494,Overrated
136355,5.0,0.013,0.0,0.494,Overrated
136359,5.0,0.013,0.0,0.494,Overrated
136443,1.5,0.013,0.0,0.206,Underrated
136445,5.0,0.013,0.0,0.494,Overrated
136447,5.0,0.013,0.0,0.494,Overrated
136449,3.75,0.013,0.125,0.244,Overrated
136469,5.0,0.013,0.0,0.494,Overrated
136471,3.5,0.013,0.0,0.194,Fair
136503,5.0,0.013,0.0,0.494,Overrated
136511,2.0,0.013,0.0,0.106,Fair
136540,4.5,0.013,0.0,0.394,Overrated
136556,5.0,0.013,0.0,0.494,Overrated
136562,3.75,0.013,0.675,0.244,Overrated
136564,2.5,0.013,0.0,0.006,Fair
136598,3.286,0.013,1.405,0.151,Controversial
136602,3.333,0.013,1.333,0.16,Controversial
136654,1.5,0.013,0.0,0.206,Underrated
136664,1.0,0.013,0.0,0.306,Underrated
136666,2.25,0.013,3.125,0.056,Controversial
136778,2.0,0.013,0.0,0.106,Fair
136786,1.5,0.013,0.0,0.206,Underrated
136800,1.5,0.013,0.0,0.206,Underrated
136816,2.5,0.013,0.0,0.006,Fair
136834,5.0,0.013,0.0,0.494,Overrated
136838,2.5,0.013,0.0,0.006,Fair
136840,3.5,0.013,0.0,0.194,Fair
136850,5.0,0.013,0.0,0.494,Overrated
136859,1.5,0.013,0.0,0.206,Underrated
136864,2.531,0.0,0.849,0.006,Fair
136912,2.0,0.013,0.0,0.106,Fair
136958,2.0,0.013,0.0,0.106,Fair
137218,2.5,0.013,0.0,0.006,Fair
137337,3.5,0.013,0.5,0.194,Fair
137345,2.0,0.013,0.0,0.106,Fair
137595,4.0,0.013,0.0,0.294,Overrated
137857,3.667,0.013,0.606,0.227,Overrated
137859,4.0,0.013,0.0,0.294,Overrated
137863,4.0,0.013,0.0,0.294,Overrated
138036,3.474,0.5,0.791,0.055,Fair
138204,4.0,0.013,0.0,0.294,Overrated
138208,3.0,0.013,0.5,0.094,Fair
138210,3.333,0.013,1.267,0.16,Controversial
138396,3.5,0.013,0.0,0.194,Fair
138546,1.5,0.013,0.0,0.206,Underrated
138610,1.5,0.013,0.0,0.206,Underrated
138632,5.0,0.013,0.0,0.494,Overrated
138702,3.0,0.013,0.0,0.094,Fair
138835,5.0,0.013,0.0,0.494,Overrated
138966,5.0,0.013,0.0,0.494,Overrated
139052,2.0,0.013,0.0,0.106,Fair
139130,2.5,0.013,0.0,0.006,Fair
139157,4.5,0.013,0.0,0.394,Overrated
139385,4.032,0.429,0.716,0.092,Fair
139415,3.0,0.013,0.0,0.094,Fair
139511,3.0,0.013,0.0,0.094,Fair
139640,5.0,0.013,0.0,0.494,Overrated
139642,3.3,0.013,0.7,0.154,Fair
139644,3.625,0.0,0.551,0.225,Overrated
139655,3.0,0.013,0.0,0.094,Fair
139717,2.0,0.013,0.0,0.106,Fair
139747,3.5,0.013,0.0,0.194,Fair
139855,3.25,0.013,0.125,0.144,Fair
139857,1.5,0.013,0.0,0.206,Underrated
139859,2.5,0.013,0.0,0.006,Fair
139915,2.25,0.013,0.125,0.056,Fair
139994,4.0,0.013,0.0,0.294,Overrated
140016,2.0,0.013,0.0,0.106,Fair
140038,4.5,0.013,0.0,0.394,Overrated
140110,3.654,0.013,1.058,0.224,Overrated
140133,5.0,0.013,0.0,0.494,Overrated
140162,4.5,0.013,0.0,0.394,Overrated
140174,3.611,0.5,0.861,0.028,Fair
140237,2.0,0.013,0.0,0.106,Fair
140247,3.3,0.013,2.075,0.154,Controversial
140265,5.0,0.013,0.0,0.494,Overrated
140267,4.0,0.013,0.0,0.294,Overrated
140289,4.0,0.013,0.0,0.294,Overrated
140301,3.0,0.013,0.0,0.094,Fair
140359,4.0,0.013,0.5,0.294,Overrated
140481,4.5,0.013,0.0,0.394,Overrated
140523,3.5,0.013,0.0,0.194,Fair
140525,1.5,0.013,0.0,0.206,Underrated
140541,4.0,0.013,0.0,0.294,Overrated
140561,4.0,0.013,0.0,0.294,Overrated
140627,5.0,0.013,0.0,0.494,Overrated
140711,3.1,0.013,0.925,0.114,Fair
140715,4.214,0.013,0.238,0.336,Overrated
140725,3.5,0.013,0.5,0.194,Fair
140737,3.5,0.013,0.0,0.194,Fair
140816,4.5,0.013,0.0,0.394,Overrated
140850,2.0,0.013,0.0,0.106,Fair
140852,1.0,0.013,0.0,0.306,Underrated
140928,3.2,0.013,0.7,0.134,Fair
140956,3.5,0.013,0.5,0.194,Fair
141004,3.25,0.013,3.125,0.144,Controversial
141131,2.5,0.013,0.0,0.006,Fair
141400,4.0,0.013,0.0,0.294,Overrated
141408,3.667,0.013,0.083,0.227,Overrated
141422,2.5,0.013,0.0,0.006,Fair
141513,4.0,0.013,0.0,0.294,Overrated
141544,3.5,0.013,0.75,0.194,Fair
141646,3.5,0.013,0.0,0.194,Fair
141688,3.5,0.013,0.5,0.194,Fair
141718,5.0,0.013,0.0,0.494,Overrated
141749,3.75,0.013,0.125,0.244,Overrated
141799,3.5,0.013,0.0,0.194,Fair
141810,4.0,0.013,0.0,0.294,Overrated
141816,5.0,0.013,0.0,0.494,Overrated
141818,4.5,0.013,0.0,0.394,Overrated
141820,4.0,0.013,0.0,0.294,Overrated
141830,3.25,0.013,3.125,0.144,Controversial
141836,4.5,0.013,0.0,0.394,Overrated
141844,4.5,0.013,0.0,0.394,Overrated
141846,4.0,0.013,0.0,0.294,Overrated
141866,3.333,0.013,0.333,0.16,Fair
141890,3.0,0.0,0.0,0.1,Fair
141928,5.0,0.013,0.0,0.494,Overrated
142020,5.0,0.013,0.0,0.494,Overrated
142056,3.0,0.013,0.0,0.094,Fair
142074,1.5,0.013,0.0,0.206,Underrated
142115,4.75,0.013,0.125,0.444,Overrated
142196,4.5,0.013,0.0,0.394,Overrated
142222,3.125,0.013,1.396,0.119,Controversial
142366,3.0,0.013,0.0,0.094,Fair
142372,2.75,0.013,1.125,0.044,Fair
142420,3.167,0.013,0.333,0.127,Fair
142422,4.25,0.013,0.417,0.344,Overrated
142424,2.0,0.013,0.0,0.106,Fair
142444,5.0,0.013,0.0,0.494,Overrated
142448,3.083,0.013,0.642,0.11,Fair
142456,4.0,0.013,0.5,0.294,Overrated
142488,4.125,0.013,0.523,0.319,Overrated
142507,2.5,0.013,0.0,0.006,Fair
142509,3.75,0.013,1.125,0.244,Overrated
142536,2.0,0.013,0.25,0.106,Fair
142550,4.5,0.013,0.0,0.394,Overrated
142558,3.0,0.013,0.0,0.094,Fair
142598,4.0,0.013,0.0,0.294,Overrated
142602,1.0,0.013,0.0,0.306,Underrated
142831,4.5,0.013,0.0,0.394,Overrated
142961,2.5,0.013,0.0,0.006,Fair
142997,2.875,0.013,0.562,0.069,Fair
143001,1.5,0.013,0.0,0.206,Underrated
143031,5.0,0.013,0.0,0.494,Overrated
143245,2.25,0.013,1.125,0.056,Fair
143255,1.5,0.013,0.0,0.206,Underrated
143257,3.0,0.013,0.5,0.094,Fair
143355,3.308,0.013,1.064,0.155,Fair
143365,2.5,0.013,0.0,0.006,Fair
143367,3.75,0.25,1.125,0.125,Fair
143385,3.5,0.013,1.0,0.194,Fair
143410,2.0,0.013,0.0,0.106,Fair
143458,4.0,0.013,0.0,0.294,Overrated
143472,1.5,0.013,0.0,0.206,Underrated
143511,5.0,0.013,0.0,0.494,Overrated
143525,4.0,0.013,0.0,0.294,Overrated
143559,5.0,0.013,0.0,0.494,Overrated
143859,2.944,0.013,1.09,0.082,Fair
143896,4.5,0.013,0.0,0.394,Overrated
143969,2.833,0.013,3.083,0.06,Controversial
144210,4.0,0.0,0.0,0.3,Overrated
144222,3.0,0.013,0.0,0.094,Fair
144262,2.0,0.013,0.0,0.106,Fair
144478,4.5,0.013,0.0,0.394,Overrated
144522,2.0,0.013,0.0,0.106,Fair
144606,4.0,0.013,0.0,0.294,Overrated
144620,2.0,0.013,0.5,0.106,Fair
144714,1.5,0.013,0.0,0.206,Underrated
144716,2.0,0.013,0.0,0.106,Fair
144734,4.5,0.013,0.0,0.394,Overrated
144976,4.5,0.013,0.0,0.394,Overrated
145080,2.5,0.013,0.0,0.006,Fair
145150,3.0,0.013,0.0,0.094,Fair
145283,3.5,0.013,0.0,0.194,Fair
145418,4.0,0.013,0.0,0.294,Overrated
145491,3.5,0.013,0.0,0.194,Fair
145745,2.5,0.013,0.0,0.006,Fair
145839,2.5,0.013,1.0,0.006,Fair
145935,1.5,0.013,0.0,0.206,Underrated
145951,0.5,0.013,0.0,0.406,Underrated
145994,5.0,0.013,0.0,0.494,Overrated
146024,4.0,0.013,0.0,0.294,Overrated
146028,4.0,0.013,0.0,0.294,Overrated
146210,3.0,0.013,0.0,0.094,Fair
146244,4.0,0.013,0.0,0.294,Overrated
146309,4.0,0.013,0.0,0.294,Overrated
146656,3.75,0.013,0.429,0.244,Overrated
146662,5.0,0.013,0.0,0.494,Overrated
146682,4.0,0.013,0.0,0.294,Overrated
146684,5.0,0.013,0.0,0.494,Overrated
146688,2.0,0.013,0.0,0.106,Fair
146730,2.0,0.013,0.0,0.106,Fair
146986,4.0,0.013,0.0,0.294,Overrated
147002,4.0,0.013,0.0,0.294,Overrated
147142,3.0,0.013,0.0,0.094,Fair
147196,5.0,0.013,0.0,0.494,Overrated
147250,5.0,0.013,0.0,0.494,Overrated
147282,4.0,0.013,0.0,0.294,Overrated
147286,5.0,0.013,0.0,0.494,Overrated
147300,5.0,0.013,0.0,0.494,Overrated
147326,5.0,0.013,0.0,0.494,Overrated
147328,5.0,0.013,0.0,0.494,Overrated
147330,5.0,0.013,0.0,0.494,Overrated
147372,3.75,0.013,1.125,0.244,Overrated
147374,4.167,0.013,1.083,0.327,Overrated
147376,4.75,0.013,0.125,0.444,Overrated
147378,3.0,0.013,2.167,0.094,Controversial
147380,2.875,0.013,2.062,0.069,Controversial
147382,4.5,0.013,0.25,0.394,Overrated
147384,4.0,0.013,0.5,0.294,Overrated
147410,5.0,0.013,0.0,0.494,Overrated
147657,4.0,0.013,0.0,0.294,Overrated
147662,3.0,0.013,0.0,0.094,Fair
147936,4.5,0.013,0.0,0.394,Overrated
148166,3.5,0.013,0.0,0.194,Fair
148172,2.5,0.013,2.0,0.006,Controversial
148238,2.5,0.013,0.0,0.006,Fair
148424,3.5,0.013,0.75,0.194,Fair
148482,3.0,0.013,0.0,0.094,Fair
148592,3.0,0.013,0.0,0.094,Fair
148626,3.963,1.0,0.633,0.207,Underrated
148632,4.5,0.013,0.0,0.394,Overrated
148652,3.25,0.013,0.125,0.144,Fair
148667,3.5,0.013,0.0,0.194,Fair
148671,4.5,0.013,0.5,0.394,Overrated
148675,2.0,0.013,0.0,0.106,Fair
148709,2.0,0.013,0.0,0.106,Fair
148775,4.0,0.013,0.0,0.294,Overrated
148881,4.5,0.5,0.5,0.15,Fair
148888,2.5,0.013,0.25,0.006,Fair
148956,3.125,0.013,0.896,0.119,Fair
148978,4.0,0.013,0.0,0.294,Overrated
148982,4.0,0.013,0.0,0.294,Overrated
149011,3.5,0.013,0.0,0.194,Fair
149144,4.0,0.013,0.0,0.294,Overrated
149146,4.0,0.013,0.0,0.294,Overrated
149330,4.0,0.013,0.0,0.294,Overrated
149334,3.0,0.013,0.0,0.094,Fair
149350,5.0,0.013,0.0,0.494,Overrated
149352,3.1,0.013,1.175,0.114,Fair
149354,2.833,0.013,0.967,0.06,Fair
149380,1.5,0.013,0.0,0.206,Underrated
149406,3.389,0.013,0.924,0.171,Fair
149508,5.0,0.013,0.0,0.494,Overrated
149566,5.0,0.013,0.0,0.494,Overrated
149590,2.5,0.013,0.0,0.006,Fair
149612,2.0,0.013,0.0,0.106,Fair
149830,4.5,0.013,0.0,0.394,Overrated
149902,2.0,0.013,0.0,0.106,Fair
150254,2.0,0.013,0.0,0.106,Fair
150401,3.0,0.013,0.0,0.094,Fair
150548,3.85,0.013,1.503,0.264,Controversial
150554,5.0,0.013,0.0,0.494,Overrated
150596,4.25,0.013,0.125,0.344,Overrated
150604,2.5,0.013,0.0,0.006,Fair
150696,4.5,0.013,0.0,0.394,Overrated
150993,4.0,0.013,0.0,0.294,Overrated
151311,3.0,0.013,0.0,0.094,Fair
151315,2.75,0.013,3.125,0.044,Controversial
151317,2.0,0.013,0.0,0.106,Fair
151455,2.833,0.013,1.083,0.06,Fair
151479,1.5,0.013,0.0,0.206,Underrated
151501,1.5,0.013,0.0,0.206,Underrated
151557,2.5,0.013,0.0,0.006,Fair
151559,2.0,0.013,0.0,0.106,Fair
151653,1.5,0.013,0.0,0.206,Underrated
151695,4.0,0.013,0.0,0.294,Overrated
151739,2.875,0.013,0.729,0.069,Fair
151759,2.5,0.013,0.0,0.006,Fair
151763,4.0,0.013,0.0,0.294,Overrated
151769,5.0,0.013,0.0,0.494,Overrated
151777,3.0,0.013,0.0,0.094,Fair
151781,3.5,0.013,0.0,0.194,Fair
152037,2.0,0.013,2.0,0.106,Controversial
152065,3.5,0.013,0.0,0.194,Fair
152071,1.5,0.013,0.0,0.206,Underrated
152077,3.7,-0.5,0.529,0.49,Overrated
152079,3.5,0.013,0.0,0.194,Fair
152081,3.894,0.013,0.637,0.272,Overrated
152083,3.333,0.013,0.333,0.16,Fair
152085,2.5,0.013,0.0,0.006,Fair
152091,3.125,0.013,0.396,0.119,Fair
152105,4.5,0.013,0.0,0.394,Overrated
152173,4.0,0.013,0.0,0.294,Overrated
152270,3.5,0.013,0.0,0.194,Fair
152284,3.5,0.013,0.0,0.194,Fair
152372,3.5,0.013,0.0,0.194,Fair
152591,4.0,0.013,0.0,0.294,Overrated
152658,1.5,0.013,0.0,0.206,Underrated
152711,5.0,0.0,0.0,0.5,Overrated
152970,4.375,0.013,0.063,0.369,Overrated
153070,3.5,0.0,0.0,0.2,Fair
153236,3.0,0.013,0.0,0.094,Fair
153386,3.0,0.013,0.0,0.094,Fair
153408,4.0,0.013,0.0,0.294,Overrated
154065,2.0,0.013,0.0,0.106,Fair
154358,4.0,0.013,0.0,0.294,Overrated
154975,4.0,0.013,0.0,0.294,Overrated
155064,3.167,0.013,0.333,0.127,Fair
155168,4.0,0.013,0.0,0.294,Overrated
155288,2.833,0.5,1.333,0.183,Controversial
155358,2.0,0.013,0.0,0.106,Fair
155509,3.5,0.013,1.75,0.194,Controversial
155589,3.0,0.013,0.0,0.094,Fair
155659,4.0,0.013,0.0,0.294,Overrated
155743,2.0,0.013,0.0,0.106,Fair
155774,3.5,0.013,0.0,0.194,Fair
155812,3.25,0.013,1.125,0.144,Fair
155820,2.5,0.013,2.0,0.006,Controversial
155892,2.0,0.013,0.0,0.106,Fair
156025,5.0,0.013,0.0,0.494,Overrated
156371,4.375,0.0,0.562,0.375,Overrated
156387,3.833,0.013,0.083,0.26,Overrated
156553,2.5,0.013,0.0,0.006,Fair
156605,4.5,0.333,0.0,0.233,Overrated
156607,1.25,0.013,0.125,0.256,Underrated
156609,3.125,0.013,1.062,0.119,Fair
156675,2.0,0.013,0.0,0.106,Fair
156706,2.5,0.013,0.0,0.006,Fair
156726,4.0,0.013,0.75,0.294,Overrated
156781,4.0,0.013,0.0,0.294,Overrated
156783,2.5,0.013,0.0,0.006,Fair
157108,4.5,0.013,0.0,0.394,Overrated
157110,4.5,0.013,0.0,0.394,Overrated
157122,3.0,0.013,0.0,0.094,Fair
157130,2.0,0.013,0.0,0.106,Fair
157200,2.25,0.013,0.125,0.056,Fair
157270,2.5,0.013,0.0,0.006,Fair
157296,3.607,0.013,0.853,0.215,Overrated
157312,2.667,0.013,1.083,0.027,Fair
157340,2.5,0.013,0.0,0.006,Fair
157369,4.0,0.013,0.0,0.294,Overrated
157407,1.5,0.013,0.0,0.206,Underrated
157432,1.0,0.013,0.0,0.306,Underrated
157699,3.833,0.013,0.367,0.26,Overrated
157775,5.0,0.013,0.0,0.494,Overrated
157865,1.5,0.013,0.0,0.206,Underrated
158022,1.5,0.013,0.0,0.206,Underrated
158027,5.0,0.013,0.0,0.494,Overrated
158035,3.5,0.013,0.0,0.194,Fair
158238,3.906,0.013,0.674,0.275,Overrated
158254,1.5,0.013,0.0,0.206,Underrated
158388,2.5,0.013,0.0,0.006,Fair
158398,5.0,0.013,0.0,0.494,Overrated
158402,2.5,0.013,0.0,0.006,Fair
158528,2.5,0.013,0.0,0.006,Fair
